pmid	object_type	object_id	object_name	origin
2848006	regulator	RDBECOLIPDC03508	MicF	note
10850996	regulator	RDBECOLIPDC03508	MicF	note
8825776	regulator	RDBECOLIPDC03508	MicF	note
9255788	regulator	RDBECOLIPDC03508	MicF	note
1702997	regulator	RDBECOLIPDC03508	MicF	note
8899987	regulator	RDBECOLIPDC03508	MicF	note
11766055	regulator	RDBECOLIPDC03508	MicF	note
11073934	regulator	RDBECOLIPDC03508	MicF	note
9139902	regulator	RDBECOLIPDC03508	MicF	note
11601842	regulator	RDBECOLIPDC03508	MicF	note
17264113	regulator	RDBECOLIPDC03508	MicF	note
11029695	regulator	RDBECOLIPDC03508	MicF	note
8234347	regulator	RDBECOLIPDC03508	MicF	note
8522515	regulator	RDBECOLIPDC03508	MicF	note
7540245	regulator	RDBECOLIPDC03508	MicF	note
9063979	regulator	RDBECOLIPDC03508	MicF	note
10068996	regulator	RDBECOLIPDC03508	MicF	note
8809747	regulator	RDBECOLIPDC03508	MicF	note
11724537	regulator	RDBECOLIPDC03508	MicF	note
14622403	regulator	RDBECOLIPDC03508	MicF	note
2436145	regulator	RDBECOLIPDC03508	MicF	note
17462020	regulator	RDBECOLIPDC04148	SymR	
32213244	regulator	RDBECOLIPDC04148	SymR	note
23131729	regulator	RDBECOLIPDC04148	SymR	note
15718303	regulator	RDBECOLIPDC04148	SymR	note
17462020	regulator	RDBECOLIPDC04148	SymR	note
17376733	regulator	RDBECOLIPDC04148	SymR	note
11553332	regulator	RDBECOLIPDC04227	SdsR	
18467773	regulator	RDBECOLIPDC04227	SdsR	
25724987	regulator	RDBECOLIPDC04227	SdsR	
26469694	regulator	RDBECOLIPDC04227	SdsR	
32087965	regulator	RDBECOLIPDC04227	SdsR	
12654996	regulator	RDBECOLIPDC04227	SdsR	note
32213244	regulator	RDBECOLIPDC04227	SdsR	note
23511474	regulator	RDBECOLIPDC04227	SdsR	note
11445539	regulator	RDBECOLIPDC04227	SdsR	note
12762038	regulator	RDBECOLIPDC04227	SdsR	note
14602901	regulator	RDBECOLIPDC04227	SdsR	note
26469694	regulator	RDBECOLIPDC04227	SdsR	note
22180532	regulator	RDBECOLIPDC04227	SdsR	note
31270363	regulator	RDBECOLIPDC04227	SdsR	note
36328526	regulator	RDBECOLIPDC04227	SdsR	note
26811318	regulator	RDBECOLIPDC04227	SdsR	note
30293519	regulator	RDBECOLIPDC04227	SdsR	note
31248592	regulator	RDBECOLIPDC04227	SdsR	note
16030151	regulator	RDBECOLIPDC03909	OxyS	
16597239	regulator	RDBECOLIPDC03909	OxyS	
18467773	regulator	RDBECOLIPDC03909	OxyS	
19119855	regulator	RDBECOLIPDC03909	OxyS	
21106118	regulator	RDBECOLIPDC03909	OxyS	
21205841	regulator	RDBECOLIPDC03909	OxyS	
23011127	regulator	RDBECOLIPDC03909	OxyS	
24169950	regulator	RDBECOLIPDC03909	OxyS	
25582129	regulator	RDBECOLIPDC03909	OxyS	
25724987	regulator	RDBECOLIPDC03909	OxyS	
25798870	regulator	RDBECOLIPDC03909	OxyS	
25873159	regulator	RDBECOLIPDC03909	OxyS	
26960359	regulator	RDBECOLIPDC03909	OxyS	
27095210	regulator	RDBECOLIPDC03909	OxyS	
28119418	regulator	RDBECOLIPDC03909	OxyS	
30340824	regulator	RDBECOLIPDC03909	OxyS	
35934049	regulator	RDBECOLIPDC03909	OxyS	
7986015	regulator	RDBECOLIPDC03909	OxyS	
9230301	regulator	RDBECOLIPDC03909	OxyS	
16039523	regulator	RDBECOLIPDC03909	OxyS	note
33460557	regulator	RDBECOLIPDC03909	OxyS	note
23070552	regulator	RDBECOLIPDC03909	OxyS	note
29237698	regulator	RDBECOLIPDC03909	OxyS	note
22040174	regulator	RDBECOLIPDC03909	OxyS	note
26469694	regulator	RDBECOLIPDC03909	OxyS	note
11804582	regulator	RDBECOLIPDC03909	OxyS	note
21793590	regulator	RDBECOLIPDC03909	OxyS	note
20016254	regulator	RDBECOLIPDC03909	OxyS	note
16717284	regulator	RDBECOLIPDC03909	OxyS	note
23804244	regulator	RDBECOLIPDC03909	OxyS	note
12753181	regulator	RDBECOLIPDC03909	OxyS	note
37380360	regulator	RDBECOLIPDC03909	OxyS	note
15487940	regulator	RDBECOLIPDC03909	OxyS	note
15063850	regulator	RDBECOLIPDC03909	OxyS	note
9478196	regulator	RDBECOLIPDC03909	OxyS	note
10368161	regulator	RDBECOLIPDC03909	OxyS	note
28852099	regulator	RDBECOLIPDC03909	OxyS	note
12975324	regulator	RDBECOLIPDC03909	OxyS	note
25670676	regulator	RDBECOLIPDC03909	OxyS	note
11804580	regulator	RDBECOLIPDC03909	OxyS	note
9230301	regulator	RDBECOLIPDC03909	OxyS	note
29992897	regulator	RDBECOLIPDC03909	OxyS	note
18388495	regulator	RDBECOLIPDC03909	OxyS	note
21189298	regulator	RDBECOLIPDC03909	OxyS	note
16750174	regulator	RDBECOLIPDC03909	OxyS	note
22925049	regulator	RDBECOLIPDC03909	OxyS	note
9774349	regulator	RDBECOLIPDC03909	OxyS	note
10903857	regulator	RDBECOLIPDC03909	OxyS	note
20683441	regulator	RDBECOLIPDC03909	OxyS	note
20927406	regulator	RDBECOLIPDC03909	OxyS	note
21510661	regulator	RDBECOLIPDC03909	OxyS	note
32213244	regulator	RDBECOLIPDC03909	OxyS	note
9774350	regulator	RDBECOLIPDC03909	OxyS	note
21889623	regulator	RDBECOLIPDC03909	OxyS	note
10068996	regulator	RDBECOLIPDC03909	OxyS	note
9830102	regulator	RDBECOLIPDC03909	OxyS	note
12732300	regulator	RDBECOLIPDC03909	OxyS	note
29137641	regulator	RDBECOLIPDC03909	OxyS	note
15618228	regulator	RDBECOLIPDC04143	RydC	
30700509	regulator	RDBECOLIPDC04143	RydC	
31308070	regulator	RDBECOLIPDC04143	RydC	
24489123	regulator	RDBECOLIPDC04143	RydC	note
25551292	regulator	RDBECOLIPDC04143	RydC	note
32213244	regulator	RDBECOLIPDC04143	RydC	note
31308070	regulator	RDBECOLIPDC04143	RydC	note
25028968	regulator	RDBECOLIPDC04143	RydC	note
30700509	regulator	RDBECOLIPDC04143	RydC	note
26469694	regulator	RDBECOLIPDC04143	RydC	note
36328526	regulator	RDBECOLIPDC04143	RydC	note
15618228	regulator	RDBECOLIPDC04143	RydC	note
14622403	regulator	RDBECOLIPDC04143	RydC	note
24748661	regulator	RDBECOLIPDC04161	RalA	
24748661	regulator	RDBECOLIPDC04161	RalA	note
32213244	regulator	RDBECOLIPDC04161	RalA	note
24600026	regulator	RDBECOLIPDC04151	ArrS	
24600026	regulator	RDBECOLIPDC04151	ArrS	note
32213244	regulator	RDBECOLIPDC04151	ArrS	note
21501346	regulator	RDBECOLIPDC04151	ArrS	note
31308070	regulator	RDBECOLIPDC04151	ArrS	note
14622403	regulator	RDBECOLIPDC04162	MicL-S	
24722986	regulator	RDBECOLIPDC04162	MicL-S	
25030700	regulator	RDBECOLIPDC04162	MicL-S	
28373273	regulator	RDBECOLIPDC04162	MicL-S	
31992590	regulator	RDBECOLIPDC04162	MicL-S	note
25030700	regulator	RDBECOLIPDC04162	MicL-S	note
30462307	regulator	RDBECOLIPDC04162	MicL-S	note
19734312	regulator	RDBECOLIPDC04162	MicL-S	note
26469694	regulator	RDBECOLIPDC04162	MicL-S	note
29992897	regulator	RDBECOLIPDC04162	MicL-S	note
26618164	regulator	RDBECOLIPDC04162	MicL-S	note
24722986	regulator	RDBECOLIPDC04162	MicL-S	note
35920556	regulator	RDBECOLIPDC04162	MicL-S	note
16513633	regulator	RDBECOLIPDC04142	RseX	
25724987	regulator	RDBECOLIPDC04142	RseX	
30287822	regulator	RDBECOLIPDC04142	RseX	
34327153	regulator	RDBECOLIPDC04142	RseX	
12069726	regulator	RDBECOLIPDC04142	RseX	note
32213244	regulator	RDBECOLIPDC04142	RseX	note
34327153	regulator	RDBECOLIPDC04142	RseX	note
17055775	regulator	RDBECOLIPDC04142	RseX	note
26469694	regulator	RDBECOLIPDC04142	RseX	note
20068355	regulator	RDBECOLIPDC04142	RseX	note
16513633	regulator	RDBECOLIPDC04142	RseX	note
27048800	regulator	RDBECOLIPDC04165	CpxQ	
32213244	regulator	RDBECOLIPDC04165	CpxQ	note
27048800	regulator	RDBECOLIPDC04165	CpxQ	note
31308070	regulator	RDBECOLIPDC04165	CpxQ	note
26805574	regulator	RDBECOLIPDC04165	CpxQ	note
33460557	regulator	RDBECOLIPDC04165	CpxQ	note
32356726	regulator	RDBECOLIPDC04165	CpxQ	note
30462307	regulator	RDBECOLIPDC04165	CpxQ	note
29992897	regulator	RDBECOLIPDC04165	CpxQ	note
27166377	regulator	RDBECOLIPDC04154	SdsN	
32213244	regulator	RDBECOLIPDC04154	SdsN	note
21665928	regulator	RDBECOLIPDC04154	SdsN	note
27166377	regulator	RDBECOLIPDC04154	SdsN	note
36328526	regulator	RDBECOLIPDC04154	SdsN	note
27190161	regulator	RDBECOLIPDC04154	SdsN	note
1552861	regulator	RDBECOLIPDC00328	DicF	
18388495	regulator	RDBECOLIPDC00328	DicF	
27822514	regulator	RDBECOLIPDC00328	DicF	
8763959	regulator	RDBECOLIPDC00328	DicF	
2477663	regulator	RDBECOLIPDC00328	DicF	note
7508908	regulator	RDBECOLIPDC00328	DicF	note
1691299	regulator	RDBECOLIPDC00328	DicF	note
30006994	regulator	RDBECOLIPDC00328	DicF	note
26469694	regulator	RDBECOLIPDC00328	DicF	note
36328526	regulator	RDBECOLIPDC00328	DicF	note
37439671	regulator	RDBECOLIPDC00328	DicF	note
1372677	regulator	RDBECOLIPDC00328	DicF	note
15487940	regulator	RDBECOLIPDC00328	DicF	note
15063850	regulator	RDBECOLIPDC00328	DicF	note
28874523	regulator	RDBECOLIPDC00328	DicF	note
7651342	regulator	RDBECOLIPDC00328	DicF	note
29294046	regulator	RDBECOLIPDC00328	DicF	note
20683441	regulator	RDBECOLIPDC00328	DicF	note
1552861	regulator	RDBECOLIPDC00328	DicF	note
21510661	regulator	RDBECOLIPDC00328	DicF	note
32213244	regulator	RDBECOLIPDC00328	DicF	note
7540245	regulator	RDBECOLIPDC00328	DicF	note
10068996	regulator	RDBECOLIPDC00328	DicF	note
14622403	regulator	RDBECOLIPDC00328	DicF	note
27822514	regulator	RDBECOLIPDC00328	DicF	note
12069726	regulator	RDBECOLIPDC00358	DsrA	
25262352	regulator	RDBECOLIPDC00358	DsrA	
25582129	regulator	RDBECOLIPDC00358	DsrA	
30287822	regulator	RDBECOLIPDC00358	DsrA	
32845055	regulator	RDBECOLIPDC00358	DsrA	
14561880	regulator	RDBECOLIPDC00358	DsrA	note
11251852	regulator	RDBECOLIPDC00358	DsrA	note
26469694	regulator	RDBECOLIPDC00358	DsrA	note
14594834	regulator	RDBECOLIPDC00358	DsrA	note
31197038	regulator	RDBECOLIPDC00358	DsrA	note
9302018	regulator	RDBECOLIPDC00358	DsrA	note
35920556	regulator	RDBECOLIPDC00358	DsrA	note
12753181	regulator	RDBECOLIPDC00358	DsrA	note
15487940	regulator	RDBECOLIPDC00358	DsrA	note
28470798	regulator	RDBECOLIPDC00358	DsrA	note
8670904	regulator	RDBECOLIPDC00358	DsrA	note
15063850	regulator	RDBECOLIPDC00358	DsrA	note
9770508	regulator	RDBECOLIPDC00358	DsrA	note
11222598	regulator	RDBECOLIPDC00358	DsrA	note
37116495	regulator	RDBECOLIPDC00358	DsrA	note
9829941	regulator	RDBECOLIPDC00358	DsrA	note
12975324	regulator	RDBECOLIPDC00358	DsrA	note
25262352	regulator	RDBECOLIPDC00358	DsrA	note
37482259	regulator	RDBECOLIPDC00358	DsrA	note
12554874	regulator	RDBECOLIPDC00358	DsrA	note
12193624	regulator	RDBECOLIPDC00358	DsrA	note
15147838	regulator	RDBECOLIPDC00358	DsrA	note
11115103	regulator	RDBECOLIPDC00358	DsrA	note
7534408	regulator	RDBECOLIPDC00358	DsrA	note
12006568	regulator	RDBECOLIPDC00358	DsrA	note
29992897	regulator	RDBECOLIPDC00358	DsrA	note
12600997	regulator	RDBECOLIPDC00358	DsrA	note
26607444	regulator	RDBECOLIPDC00358	DsrA	note
9770507	regulator	RDBECOLIPDC00358	DsrA	note
10954740	regulator	RDBECOLIPDC00358	DsrA	note
15342588	regulator	RDBECOLIPDC00358	DsrA	note
11395466	regulator	RDBECOLIPDC00358	DsrA	note
21979921	regulator	RDBECOLIPDC00358	DsrA	note
10068996	regulator	RDBECOLIPDC00358	DsrA	note
9830102	regulator	RDBECOLIPDC00358	DsrA	note
12732300	regulator	RDBECOLIPDC00358	DsrA	note
19366629	regulator	RDBECOLIPDC00358	DsrA	note
15381101	regulator	RDBECOLIPDC00358	DsrA	note
27495318	regulator	RDBECOLIPDC04279	SraG	
11448770	regulator	RDBECOLIPDC04279	SraG	note
32213244	regulator	RDBECOLIPDC04279	SraG	note
12654996	regulator	RDBECOLIPDC04279	SraG	note
12762038	regulator	RDBECOLIPDC04279	SraG	note
27495318	regulator	RDBECOLIPDC04279	SraG	note
18467773	regulator	RDBECOLIPDC04176	SdhX	
30541135	regulator	RDBECOLIPDC04176	SdhX	
30591570	regulator	RDBECOLIPDC04176	SdhX	
32213244	regulator	RDBECOLIPDC04176	SdhX	note
34093460	regulator	RDBECOLIPDC04176	SdhX	note
30591570	regulator	RDBECOLIPDC04176	SdhX	note
30541135	regulator	RDBECOLIPDC04176	SdhX	note
14622403	regulator	RDBECOLIPDC04176	SdhX	note
23408903	regulator	RDBECOLIPDC04160	AgrB	
27651528	regulator	RDBECOLIPDC04160	AgrB	
23408903	regulator	RDBECOLIPDC04160	AgrB	note
32213244	regulator	RDBECOLIPDC04160	AgrB	note
27651528	regulator	RDBECOLIPDC04160	AgrB	note
18710431	regulator	RDBECOLIPDC04233	SibC	
26020590	regulator	RDBECOLIPDC04233	SibC	
18710431	regulator	RDBECOLIPDC04233	SibC	note
12654996	regulator	RDBECOLIPDC04233	SibC	note
32516493	regulator	RDBECOLIPDC04233	SibC	note
32213244	regulator	RDBECOLIPDC04233	SibC	note
11445539	regulator	RDBECOLIPDC04233	SibC	note
23393193	regulator	RDBECOLIPDC04233	SibC	note
20453032	regulator	RDBECOLIPDC04233	SibC	note
12762038	regulator	RDBECOLIPDC04233	SibC	note
19090519	regulator	RDBECOLIPDC04233	SibC	note
36328526	regulator	RDBECOLIPDC04233	SibC	note
10673004	regulator	RDBECOLIPDC04233	SibC	note
32356726	regulator	RDBECOLIPDC04183	MalH	
33043783	regulator	RDBECOLIPDC04183	MalH	
34093460	regulator	RDBECOLIPDC04183	MalH	note
33043783	regulator	RDBECOLIPDC04183	MalH	note
32061118	regulator	RDBECOLIPDC04182	C0293	
32061118	regulator	RDBECOLIPDC04182	C0293	note
12202758	regulator	RDBECOLIPDC04182	C0293	note
12654996	regulator	RDBECOLIPDC04182	C0293	note
12069726	regulator	RDBECOLIPDC04654	AzuR	
35239434	regulator	RDBECOLIPDC04654	AzuR	
12069726	regulator	RDBECOLIPDC04654	AzuR	note
19734316	regulator	RDBECOLIPDC04654	AzuR	note
35239434	regulator	RDBECOLIPDC04654	AzuR	note
19121005	regulator	RDBECOLIPDC04654	AzuR	note
35920556	regulator	RDBECOLIPDC04654	AzuR	note
36354005	regulator	RDBECOLIPDC04657	FimR2	
36354005	regulator	RDBECOLIPDC04657	FimR2	note
15718303	regulator	RDBECOLIPDC04658	GlnZ	
36062564	regulator	RDBECOLIPDC04658	GlnZ	
15718303	regulator	RDBECOLIPDC04658	GlnZ	note
36062564	regulator	RDBECOLIPDC04658	GlnZ	note
36000733	regulator	RDBECOLIPDC04659	AsflhD	
36000733	regulator	RDBECOLIPDC04659	AsflhD	note
36338044	regulator	RDBECOLIPDC04660	StfZ	
36338044	regulator	RDBECOLIPDC04660	StfZ	note
35012340	regulator	RDBECOLIPDC04664	AmeF	
35012340	regulator	RDBECOLIPDC04664	AmeF	note
29382730	regulator	RDBECOLIPDC04665	YrdG	
37012050	regulator	RDBECOLIPDC04665	YrdG	
21435036	regulator	RDBECOLIPDC04665	YrdG	note
37012050	regulator	RDBECOLIPDC04665	YrdG	note
21952205	regulator	RDBECOLIPDC04665	YrdG	note
17824929	regulator	RDBECOLIPDC04282	GlmZ	
22661574	regulator	RDBECOLIPDC04282	GlmZ	
28119418	regulator	RDBECOLIPDC04282	GlmZ	
28977623	regulator	RDBECOLIPDC04282	GlmZ	
30287822	regulator	RDBECOLIPDC04282	GlmZ	
32424019	regulator	RDBECOLIPDC04282	GlmZ	
32391395	regulator	RDBECOLIPDC04282	GlmZ	note
19880344	regulator	RDBECOLIPDC04282	GlmZ	note
27379045	regulator	RDBECOLIPDC04282	GlmZ	note
24667238	regulator	RDBECOLIPDC04282	GlmZ	note
31744883	regulator	RDBECOLIPDC04282	GlmZ	note
17824929	regulator	RDBECOLIPDC04282	GlmZ	note
31116083	regulator	RDBECOLIPDC04282	GlmZ	note
32065419	regulator	RDBECOLIPDC04282	GlmZ	note
15487940	regulator	RDBECOLIPDC04282	GlmZ	note
11445539	regulator	RDBECOLIPDC04282	GlmZ	note
18981470	regulator	RDBECOLIPDC04282	GlmZ	note
18334534	regulator	RDBECOLIPDC04282	GlmZ	note
26531825	regulator	RDBECOLIPDC04282	GlmZ	note
11448770	regulator	RDBECOLIPDC04282	GlmZ	note
21876160	regulator	RDBECOLIPDC04282	GlmZ	note
23475961	regulator	RDBECOLIPDC04282	GlmZ	note
26618164	regulator	RDBECOLIPDC04282	GlmZ	note
32213244	regulator	RDBECOLIPDC04282	GlmZ	note
12762038	regulator	RDBECOLIPDC04282	GlmZ	note
14602901	regulator	RDBECOLIPDC04282	GlmZ	note
36504162	regulator	RDBECOLIPDC04282	GlmZ	note
18351803	regulator	RDBECOLIPDC04282	GlmZ	note
15466020	regulator	RDBECOLIPDC03413	GadY	
21147125	regulator	RDBECOLIPDC03413	GadY	
21314918	regulator	RDBECOLIPDC03413	GadY	
31186337	regulator	RDBECOLIPDC03413	GadY	
15466020	regulator	RDBECOLIPDC03413	GadY	note
12069726	regulator	RDBECOLIPDC03413	GadY	note
32213244	regulator	RDBECOLIPDC03413	GadY	note
12654996	regulator	RDBECOLIPDC03413	GadY	note
26383169	regulator	RDBECOLIPDC03413	GadY	note
21216990	regulator	RDBECOLIPDC03413	GadY	note
28470798	regulator	RDBECOLIPDC03413	GadY	note
15063850	regulator	RDBECOLIPDC03413	GadY	note
15466017	regulator	RDBECOLIPDC03413	GadY	note
21646430	regulator	RDBECOLIPDC03413	GadY	note
17213667	regulator	RDBECOLIPDC03413	GadY	note
26469694	regulator	RDBECOLIPDC03413	GadY	note
21147125	regulator	RDBECOLIPDC03413	GadY	note
18808381	regulator	RDBECOLIPDC03413	GadY	note
16885437	regulator	RDBECOLIPDC03413	GadY	note
17026754	regulator	RDBECOLIPDC03413	GadY	note
29137641	regulator	RDBECOLIPDC03413	GadY	note
15620655	regulator	RDBECOLIPDC04134	IstR-1	
17499044	regulator	RDBECOLIPDC04134	IstR-1	
33350069	regulator	RDBECOLIPDC04134	IstR-1	
33925723	regulator	RDBECOLIPDC04134	IstR-1	
35377167	regulator	RDBECOLIPDC04134	IstR-1	
25582129	regulator	RDBECOLIPDC04134	IstR-1	note
32213244	regulator	RDBECOLIPDC04134	IstR-1	note
23093802	regulator	RDBECOLIPDC04134	IstR-1	note
17499044	regulator	RDBECOLIPDC04134	IstR-1	note
32849403	regulator	RDBECOLIPDC04134	IstR-1	note
15620655	regulator	RDBECOLIPDC04134	IstR-1	note
19210615	regulator	RDBECOLIPDC04134	IstR-1	note
22060041	regulator	RDBECOLIPDC04134	IstR-1	note
20186264	regulator	RDBECOLIPDC04134	IstR-1	note
21342783	regulator	RDBECOLIPDC04134	IstR-1	note
20528688	regulator	RDBECOLIPDC04134	IstR-1	note
27997707	regulator	RDBECOLIPDC04134	IstR-1	note
17376733	regulator	RDBECOLIPDC04134	IstR-1	note
18710431	regulator	RDBECOLIPDC04144	OhsC	
18710431	regulator	RDBECOLIPDC04144	OhsC	note
32213244	regulator	RDBECOLIPDC04144	OhsC	note
11445539	regulator	RDBECOLIPDC04144	OhsC	note
15718303	regulator	RDBECOLIPDC04144	OhsC	note
23182878	regulator	RDBECOLIPDC04144	OhsC	note
15066985	regulatoryComplex	RDBECOLIRCC00001	None	note
16460018	regulatoryComplex	RDBECOLIRCC00001	None	note
19965770	regulatoryComplex	RDBECOLIRCC00001	None	note
18156466	regulatoryComplex	RDBECOLIRCC00001	None	note
11157970	regulatoryComplex	RDBECOLIRCC00001	None	note
34132100	regulatoryComplex	RDBECOLIRCC00001	None	note
14594796	regulatoryComplex	RDBECOLIRCC00002	AccB	
10542197	regulatoryComplex	RDBECOLIRCC00002	AccB	
14594796	regulatoryComplex	RDBECOLIRCC00002	AccB	note
324999	regulatoryComplex	RDBECOLIRCC00002	AccB	note
12598694	regulatoryComplex	RDBECOLIRCC00003	DNA-binding transcriptional repressor PurR-hypoxanthine	
1729205	regulatoryComplex	RDBECOLIRCC00003	DNA-binding transcriptional repressor PurR-hypoxanthine	
1971620	regulatoryComplex	RDBECOLIRCC00003	DNA-binding transcriptional repressor PurR-hypoxanthine	
3058704	regulatoryComplex	RDBECOLIRCC00003	DNA-binding transcriptional repressor PurR-hypoxanthine	
8106311	regulatoryComplex	RDBECOLIRCC00003	DNA-binding transcriptional repressor PurR-hypoxanthine	
10464186	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	
10940041	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	
15342598	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	
17513476	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	
18366439	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	
7966303	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
10940041	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
10852886	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
17071764	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
16166533	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
8230210	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
10464186	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
15342598	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
18366439	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
17513476	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
8757746	regulatoryComplex	RDBECOLIRCC00004	RhaS-L-rhamnose DNA-binding transcriptional activator	note
3315853	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	
8613990	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	
1904443	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
7012834	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
8613990	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
32973254	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
3419502	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
3519217	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
3600756	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
8433368	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
7957174	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
33608564	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
1097702	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
3549712	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
7961453	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
2061290	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
3903514	regulatoryComplex	RDBECOLIRCC00005	DNA-binding transcriptional repressor TrpR-L-tryptophan	note
8230205	regulatoryComplex	RDBECOLIRCC00006	Cra-&beta;-D-fructofuranose 1-phosphate	
8577250	regulatoryComplex	RDBECOLIRCC00006	Cra-&beta;-D-fructofuranose 1-phosphate	
9084760	regulatoryComplex	RDBECOLIRCC00006	Cra-&beta;-D-fructofuranose 1-phosphate	
2231717	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	
8510144	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	
8516313	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	
8980677	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	
26800223	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
19422057	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
6377308	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
6319708	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
3279415	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
1400237	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
9600836	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
18561170	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
31199144	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
2237403	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
1560456	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
22383259	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
21840981	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
36112092	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
2962192	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
8980677	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
9103202	regulatoryComplex	RDBECOLIRCC00007	AraC-&alpha;-L-arabinopyranose DNA-binding transcriptional activator	note
